date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-05-19T00:00:00.000Z,55.47,56.73,54.36,54.39,60388543,55.47,56.73,54.36,54.39,60388543,0.0,1.0
2020-05-20T00:00:00.000Z,56.39,56.98,55.63,56.55,50888191,56.39,56.98,55.63,56.55,50888191,0.0,1.0
2020-05-21T00:00:00.000Z,54.65,56.72,54.61,56.68,48496114,54.65,56.72,54.61,56.68,48496114,0.0,1.0
2020-05-22T00:00:00.000Z,55.17,55.37,53.78,54.77,43524110,55.17,55.37,53.78,54.77,43524110,0.0,1.0
2020-05-26T00:00:00.000Z,53.19,56.08,53.02,56.01,51618865,53.19,56.08,53.02,56.01,51618865,0.0,1.0
2020-05-27T00:00:00.000Z,52.74,53.28,49.09,53.27,102414487,52.74,53.28,49.09,53.27,102414487,0.0,1.0
2020-05-28T00:00:00.000Z,51.74,53.54,51.25,52.25,53754227,51.74,53.54,51.25,52.25,53754227,0.0,1.0
2020-05-29T00:00:00.000Z,53.8,53.8,51.85,52.07,64948312,53.8,53.8,51.85,52.07,64948312,0.0,1.0
2020-06-01T00:00:00.000Z,53.63,54.11,52.89,53.31,36949860,53.63,54.11,52.89,53.31,36949860,0.0,1.0
2020-06-02T00:00:00.000Z,53.54,53.57,52.01,53.45,42855210,53.54,53.57,52.01,53.45,42855210,0.0,1.0
2020-06-03T00:00:00.000Z,52.73,53.65,52.33,53.6,46765332,52.73,53.65,52.33,53.6,46765332,0.0,1.0
2020-06-04T00:00:00.000Z,52.63,53.74,52.2,52.59,44869090,52.63,53.74,52.2,52.59,44869090,0.0,1.0
2020-06-05T00:00:00.000Z,53.1,53.57,52.08,52.99,53908273,53.1,53.57,52.08,52.99,53908273,0.0,1.0
2020-06-08T00:00:00.000Z,52.97,53.35,52.26,53.3,39681749,52.97,53.35,52.26,53.3,39681749,0.0,1.0
2020-06-09T00:00:00.000Z,56.39,56.46,52.72,52.95,79919140,56.39,56.46,52.72,52.95,79919140,0.0,1.0
2020-06-10T00:00:00.000Z,57.44,59.0,57.03,57.2,78719416,57.44,59.0,57.03,57.2,78719416,0.0,1.0
2020-06-11T00:00:00.000Z,52.83,56.68,52.8,55.94,78715402,52.83,56.68,52.8,55.94,78715402,0.0,1.0
2020-06-12T00:00:00.000Z,53.5,55.6,52.11,55.01,71189070,53.5,55.6,52.11,55.01,71189070,0.0,1.0
2020-06-15T00:00:00.000Z,54.68,54.73,52.41,52.58,56740683,54.68,54.73,52.41,52.58,56740683,0.0,1.0
2020-06-16T00:00:00.000Z,54.46,56.07,53.59,55.72,50949745,54.46,56.07,53.59,55.72,50949745,0.0,1.0
2020-06-17T00:00:00.000Z,54.55,55.82,54.3,54.79,45146545,54.55,55.82,54.3,54.79,45146545,0.0,1.0
2020-06-18T00:00:00.000Z,54.04,55.12,53.65,54.62,40354724,54.04,55.12,53.65,54.62,40354724,0.0,1.0
2020-06-19T00:00:00.000Z,54.23,55.46,53.82,54.41,52801461,54.23,55.46,53.82,54.41,52801461,0.0,1.0
2020-06-22T00:00:00.000Z,54.76,55.17,53.74,54.67,44704781,54.76,55.17,53.74,54.67,44704781,0.0,1.0
2020-06-23T00:00:00.000Z,53.99,55.37,53.87,55.05,48089011,53.99,55.37,53.87,55.05,48089011,0.0,1.0
2020-06-24T00:00:00.000Z,52.39,54.74,51.92,53.94,53535548,52.39,54.74,51.92,53.94,53535548,0.0,1.0
2020-06-25T00:00:00.000Z,51.93,52.7,50.54,52.56,51129614,51.93,52.7,50.54,52.56,51129614,0.0,1.0
2020-06-26T00:00:00.000Z,50.1,51.95,49.45,51.85,65485729,50.1,51.95,49.45,51.85,65485729,0.0,1.0
2020-06-29T00:00:00.000Z,50.28,50.28,48.42,50.15,49905813,50.28,50.28,48.42,50.15,49905813,0.0,1.0
2020-06-30T00:00:00.000Z,52.61,52.77,50.82,51.16,42275739,52.61,52.77,50.82,51.16,42275739,0.0,1.0
2020-07-01T00:00:00.000Z,52.58,52.87,51.6,52.63,32372675,52.58,52.87,51.6,52.63,32372675,0.0,1.0
2020-07-02T00:00:00.000Z,52.34,53.19,52.05,53.03,29082825,52.34,53.19,52.05,53.03,29082825,0.0,1.0
2020-07-06T00:00:00.000Z,53.4,53.52,52.33,52.9,36790229,53.4,53.52,52.33,52.9,36790229,0.0,1.0
2020-07-07T00:00:00.000Z,52.93,54.17,52.86,53.28,32153104,52.93,54.17,52.86,53.28,32153104,0.0,1.0
2020-07-08T00:00:00.000Z,53.43,53.47,52.07,53.01,35609484,53.43,53.47,52.07,53.01,35609484,0.0,1.0
2020-07-09T00:00:00.000Z,57.26,57.58,53.31,53.52,87216465,57.26,57.58,53.31,53.52,87216465,0.0,1.0
2020-07-10T00:00:00.000Z,55.88,58.15,55.51,57.54,59877388,55.88,58.15,55.51,57.54,59877388,0.0,1.0
2020-07-13T00:00:00.000Z,53.59,58.35,53.38,56.68,57743221,53.59,58.35,53.38,56.68,57743221,0.0,1.0
2020-07-14T00:00:00.000Z,54.72,54.86,52.26,53.3,54890114,54.72,54.86,52.26,53.3,54890114,0.0,1.0
2020-07-15T00:00:00.000Z,55.34,55.37,53.59,54.96,42376779,55.34,55.37,53.59,54.96,42376779,0.0,1.0
2020-07-16T00:00:00.000Z,54.92,55.15,53.74,54.68,36887082,54.92,55.15,53.74,54.68,36887082,0.0,1.0
2020-07-17T00:00:00.000Z,55.04,55.81,54.68,55.31,34710407,55.04,55.81,54.68,55.31,34710407,0.0,1.0
2020-07-20T00:00:00.000Z,57.46,57.53,54.83,55.23,44710211,57.46,57.53,54.83,55.23,44710211,0.0,1.0
2020-07-21T00:00:00.000Z,57.0,58.5,56.32,57.81,44337135,57.0,58.5,56.32,57.81,44337135,0.0,1.0
2020-07-22T00:00:00.000Z,61.79,62.0,56.97,57.07,135159420,61.79,62.0,56.97,57.07,135159420,0.0,1.0
2020-07-23T00:00:00.000Z,59.57,62.33,58.6342,61.63,106829109,59.57,62.33,58.6342,61.63,106829109,0.0,1.0
2020-07-24T00:00:00.000Z,69.4,69.94,64.05,64.18,205314531,69.4,69.94,64.05,64.18,205314531,0.0,1.0
2020-07-27T00:00:00.000Z,68.97,71.63,67.79,69.28,107918075,68.97,71.63,67.79,69.28,107918075,0.0,1.0
2020-07-28T00:00:00.000Z,67.61,69.8,67.02,68.1,94181374,67.61,69.8,67.02,68.1,94181374,0.0,1.0
2020-07-29T00:00:00.000Z,76.09,77.19,73.9,75.5,132969679,76.09,77.19,73.9,75.5,132969679,0.0,1.0
2020-07-30T00:00:00.000Z,78.2,78.96,75.07,75.37,80286888,78.2,78.96,75.07,75.37,80286888,0.0,1.0
2020-07-31T00:00:00.000Z,77.43,78.96,75.36,78.67,71699667,77.43,78.96,75.36,78.67,71699667,0.0,1.0
2020-08-03T00:00:00.000Z,77.67,78.5,77.06,78.19,42628817,77.67,78.5,77.06,78.19,42628817,0.0,1.0
2020-08-04T00:00:00.000Z,85.04,85.805,77.99,78.03,155676106,85.04,85.805,77.99,78.03,155676106,0.0,1.0
2020-08-05T00:00:00.000Z,85.31,86.32,83.32,84.96,65737306,85.31,86.32,83.32,84.96,65737306,0.0,1.0
2020-08-06T00:00:00.000Z,86.71,86.98,84.7801,85.49,53961739,86.71,86.98,84.7801,85.49,53961739,0.0,1.0
2020-08-07T00:00:00.000Z,84.85,87.29,82.6702,86.67,66543157,84.85,87.29,82.6702,86.67,66543157,0.0,1.0
2020-08-10T00:00:00.000Z,82.24,85.16,79.3221,85.05,70536143,82.24,85.16,79.3221,85.05,70536143,0.0,1.0
2020-08-11T00:00:00.000Z,76.88,80.71,76.1,80.71,77877661,76.88,80.71,76.1,80.71,77877661,0.0,1.0
2020-08-12T00:00:00.000Z,82.61,82.88,77.55,78.43,88607829,82.61,82.88,77.55,78.43,88607829,0.0,1.0
2020-08-13T00:00:00.000Z,81.84,84.02,81.54,82.88,57407355,81.84,84.02,81.54,82.88,57407355,0.0,1.0
2020-08-14T00:00:00.000Z,81.3,83.24,80.88,81.81,42389477,81.3,83.24,80.88,81.81,42389477,0.0,1.0
2020-08-17T00:00:00.000Z,82.42,83.06,81.552,82.09,31210082,82.42,83.06,81.552,82.09,31210082,0.0,1.0
2020-08-18T00:00:00.000Z,81.66,82.88,81.03,82.8,30970483,81.66,82.88,81.03,82.8,30970483,0.0,1.0
2020-08-19T00:00:00.000Z,81.09,81.85,80.45,81.7757,37507391,81.09,81.85,80.45,81.7757,37507391,0.0,1.0
2020-08-20T00:00:00.000Z,82.77,82.84,79.12,79.74,42948860,82.77,82.84,79.12,79.74,42948860,0.0,1.0
2020-08-21T00:00:00.000Z,83.81,84.41,82.23,83.29,48280318,83.81,84.41,82.23,83.29,48280318,0.0,1.0
2020-08-24T00:00:00.000Z,83.08,85.33,82.55,84.55,38036068,83.08,85.33,82.55,84.55,38036068,0.0,1.0
2020-08-25T00:00:00.000Z,86.35,86.62,82.35,83.36,49234399,86.35,86.62,82.35,83.36,49234399,0.0,1.0
2020-08-26T00:00:00.000Z,86.02,87.72,85.2,86.9694,47157273,86.02,87.72,85.2,86.9694,47157273,0.0,1.0
2020-08-27T00:00:00.000Z,83.8,86.58,82.94,86.35,42194222,83.8,86.58,82.94,86.35,42194222,0.0,1.0
2020-08-28T00:00:00.000Z,85.55,86.04,84.19,84.3,40723268,85.55,86.04,84.19,84.3,40723268,0.0,1.0
2020-08-31T00:00:00.000Z,90.82,92.64,85.05,85.05,90655945,90.82,92.64,85.05,85.05,90655945,0.0,1.0
2020-09-01T00:00:00.000Z,92.18,92.51,90.1899,91.92,56117100,92.18,92.51,90.1899,91.92,56117100,0.0,1.0
2020-09-02T00:00:00.000Z,90.22,94.28,88.74,94.01,50366918,90.22,94.28,88.74,94.01,50366918,0.0,1.0
2020-09-03T00:00:00.000Z,82.54,88.47,81.59,87.84,87462687,82.54,88.47,81.59,87.84,87462687,0.0,1.0
2020-09-04T00:00:00.000Z,82.01,84.39,76.33,81.45,82267760,82.01,84.39,76.33,81.45,82267760,0.0,1.0
2020-09-08T00:00:00.000Z,78.69,81.88,78.0,78.05,54955672,78.69,81.88,78.0,78.05,54955672,0.0,1.0
2020-09-09T00:00:00.000Z,81.91,82.44,79.28,81.4,54163878,81.91,82.44,79.28,81.4,54163878,0.0,1.0
2020-09-10T00:00:00.000Z,78.98,83.31,78.38,83.07,51499396,78.98,83.31,78.38,83.07,51499396,0.0,1.0
2020-09-11T00:00:00.000Z,76.34,79.99,75.04,79.82,54762990,76.34,79.99,75.04,79.82,54762990,0.0,1.0
2020-09-14T00:00:00.000Z,77.9,78.82,76.26,76.8,47448681,77.9,78.82,76.26,76.8,47448681,0.0,1.0
2020-09-15T00:00:00.000Z,78.93,80.33,75.97,77.66,57874428,78.93,80.33,75.97,77.66,57874428,0.0,1.0
2020-09-16T00:00:00.000Z,76.66,79.72,76.54,79.35,38445668,76.66,79.72,76.54,79.35,38445668,0.0,1.0
2020-09-17T00:00:00.000Z,76.55,76.625,74.2,74.88,55619100,76.55,76.625,74.2,74.88,55619100,0.0,1.0
2020-09-18T00:00:00.000Z,74.93,77.4,73.85,77.0,51082857,74.93,77.4,73.85,77.0,51082857,0.0,1.0
2020-09-21T00:00:00.000Z,77.94,77.98,73.88,74.23,61311970,77.94,77.98,73.88,74.23,61311970,0.0,1.0
2020-09-22T00:00:00.000Z,77.7,78.79,75.27,78.365,56044742,77.7,78.79,75.27,78.365,56044742,0.0,1.0
2020-09-23T00:00:00.000Z,74.73,77.91,74.34,77.39,42327514,74.73,77.91,74.34,77.39,42327514,0.0,1.0
2020-09-24T00:00:00.000Z,75.82,77.25,73.9,74.54,57540926,75.82,77.25,73.9,74.54,57540926,0.0,1.0
2020-09-25T00:00:00.000Z,78.055,78.2,74.67,76.35,48206242,78.055,78.2,74.67,76.35,48206242,0.0,1.0
2020-09-28T00:00:00.000Z,79.48,79.57,77.52,79.1165,48005488,79.48,79.57,77.52,79.1165,48005488,0.0,1.0
2020-09-29T00:00:00.000Z,81.77,82.55,79.3,79.3,61633672,81.77,82.55,79.3,79.3,61633672,0.0,1.0
2020-09-30T00:00:00.000Z,81.99,82.94,80.66,81.75,51533664,81.99,82.94,80.66,81.75,51533664,0.0,1.0
2020-10-01T00:00:00.000Z,84.86,85.25,82.86,83.06,52177123,84.86,85.25,82.86,83.06,52177123,0.0,1.0
2020-10-02T00:00:00.000Z,81.8,84.65,81.66,82.58,52855053,81.8,84.65,81.66,82.58,52855053,0.0,1.0
2020-10-05T00:00:00.000Z,86.15,86.2819,82.55,82.55,47056522,86.15,86.2819,82.55,82.55,47056522,0.0,1.0
2020-10-06T00:00:00.000Z,84.48,87.25,83.54,86.21,52725432,84.48,87.25,83.54,86.21,52725432,0.0,1.0
2020-10-07T00:00:00.000Z,86.69,87.79,85.65,86.1,43045723,86.69,87.79,85.65,86.1,43045723,0.0,1.0
2020-10-08T00:00:00.000Z,86.51,88.72,85.95,88.11,54240704,86.51,88.72,85.95,88.11,54240704,0.0,1.0
2020-10-09T00:00:00.000Z,83.1,85.75,82.3465,84.74,80354389,83.1,85.75,82.3465,84.74,80354389,0.0,1.0
2020-10-12T00:00:00.000Z,84.29,85.13,83.12,83.65,47669699,84.29,85.13,83.12,83.65,47669699,0.0,1.0
2020-10-13T00:00:00.000Z,85.28,86.09,83.9733,84.86,42764096,85.28,86.09,83.9733,84.86,42764096,0.0,1.0
2020-10-14T00:00:00.000Z,84.21,85.96,83.46,85.86,40446735,84.21,85.96,83.46,85.86,40446735,0.0,1.0
2020-10-15T00:00:00.000Z,83.13,84.7201,82.42,83.4,33696414,83.13,84.7201,82.42,83.4,33696414,0.0,1.0
2020-10-16T00:00:00.000Z,83.17,83.99,82.41,83.54,31474294,83.17,83.99,82.41,83.54,31474294,0.0,1.0
2020-10-19T00:00:00.000Z,82.0,84.65,81.53,83.62,36689114,82.0,84.65,81.53,83.62,36689114,0.0,1.0
2020-10-20T00:00:00.000Z,81.56,82.69,80.58,82.16,38219415,81.56,82.69,80.58,82.16,38219415,0.0,1.0
2020-10-21T00:00:00.000Z,79.2,81.9299,79.19,81.72,36426409,79.2,81.9299,79.19,81.72,36426409,0.0,1.0
