date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-06-23T00:00:00.000Z,21.4,21.7,20.9,21.33,5328526,21.4,21.7,20.9,21.33,5328526,0.0,1.0
2021-06-24T00:00:00.000Z,20.87,21.65,20.81,21.52,6475128,20.87,21.65,20.81,21.52,6475128,0.0,1.0
2021-06-25T00:00:00.000Z,18.5,19.8999,18.5,19.77,36679200,18.5,19.8999,18.5,19.77,36679200,0.0,1.0
2021-06-28T00:00:00.000Z,19.26,19.97,17.65,18.17,56820953,19.26,19.97,17.65,18.17,56820953,0.0,1.0
2021-06-29T00:00:00.000Z,18.87,20.99,18.64,20.52,57158301,18.87,20.99,18.64,20.52,57158301,0.0,1.0
2021-06-30T00:00:00.000Z,19.17,19.8,19.0,19.326,27479590,19.17,19.8,19.0,19.326,27479590,0.0,1.0
2021-07-01T00:00:00.000Z,18.25,19.24,18.16,19.23,19956831,18.25,19.24,18.16,19.23,19956831,0.0,1.0
2021-07-02T00:00:00.000Z,18.08,18.58,17.75,18.275,25749499,18.08,18.58,17.75,18.275,25749499,0.0,1.0
2021-07-06T00:00:00.000Z,17.35,18.085,17.22,18.085,20245518,17.35,18.085,17.22,18.085,20245518,0.0,1.0
2021-07-07T00:00:00.000Z,16.94,17.58,16.8,17.56,17529988,16.94,17.58,16.8,17.56,17529988,0.0,1.0
2021-07-08T00:00:00.000Z,16.62,16.8,16.1,16.3,18443672,16.62,16.8,16.1,16.3,18443672,0.0,1.0
2021-07-09T00:00:00.000Z,16.45,17.3,16.43,16.92,17662998,16.45,17.3,16.43,16.92,17662998,0.0,1.0
2021-07-12T00:00:00.000Z,16.42,16.84,16.22,16.5102,14070972,16.42,16.84,16.22,16.5102,14070972,0.0,1.0
2021-07-13T00:00:00.000Z,16.0,16.62,15.8,16.38,16623011,16.0,16.62,15.8,16.38,16623011,0.0,1.0
2021-07-14T00:00:00.000Z,15.52,16.2148,15.37,16.049,19069006,15.52,16.2148,15.37,16.049,19069006,0.0,1.0
2021-07-15T00:00:00.000Z,15.99,16.42,15.45,15.6203,16185950,15.99,16.42,15.45,15.6203,16185950,0.0,1.0
2021-07-16T00:00:00.000Z,15.3,16.19,15.22,16.1,14214582,15.3,16.19,15.22,16.1,14214582,0.0,1.0
2021-07-19T00:00:00.000Z,15.17,15.53,14.87,15.0,14780944,15.17,15.53,14.87,15.0,14780944,0.0,1.0
2021-07-20T00:00:00.000Z,15.06,15.29,14.9392,15.18,11683025,15.06,15.29,14.9392,15.18,11683025,0.0,1.0
2021-07-21T00:00:00.000Z,16.56,16.65,15.1041,15.14,27892403,16.56,16.65,15.1041,15.14,27892403,0.0,1.0
2021-07-22T00:00:00.000Z,16.05,16.6,15.71,16.49,18833283,16.05,16.6,15.71,16.49,18833283,0.0,1.0
2021-07-23T00:00:00.000Z,15.7,16.049,15.4401,15.89,10369990,15.7,16.049,15.4401,15.89,10369990,0.0,1.0
2021-07-26T00:00:00.000Z,15.51,16.09,15.48,15.76,8994913,15.51,16.09,15.48,15.76,8994913,0.0,1.0
2021-07-27T00:00:00.000Z,14.92,15.5,14.72,15.49,16735407,14.92,15.5,14.72,15.49,16735407,0.0,1.0
2021-07-28T00:00:00.000Z,15.37,15.479,15.08,15.12,10131615,15.37,15.479,15.08,15.12,10131615,0.0,1.0
2021-07-29T00:00:00.000Z,15.6,16.24,15.51,15.8748,12460511,15.6,16.24,15.51,15.8748,12460511,0.0,1.0
2021-07-30T00:00:00.000Z,15.44,15.79,15.35,15.355,6653691,15.44,15.79,15.35,15.355,6653691,0.0,1.0
2021-08-02T00:00:00.000Z,15.73,16.32,15.41,15.58,15097636,15.73,16.32,15.41,15.58,15097636,0.0,1.0
2021-08-03T00:00:00.000Z,15.11,16.0494,15.01,15.77,16166804,15.11,16.0494,15.01,15.77,16166804,0.0,1.0
2021-08-04T00:00:00.000Z,16.39,16.58,15.2,15.23,25718482,16.39,16.58,15.2,15.23,25718482,0.0,1.0
2021-08-05T00:00:00.000Z,16.06,16.73,15.88,16.605,14501528,16.06,16.73,15.88,16.605,14501528,0.0,1.0
2021-08-06T00:00:00.000Z,16.71,16.9399,16.06,16.06,13993713,16.71,16.9399,16.06,16.06,13993713,0.0,1.0
2021-08-09T00:00:00.000Z,16.91,17.32,16.56,16.99,15571348,16.91,17.32,16.56,16.99,15571348,0.0,1.0
2021-08-10T00:00:00.000Z,16.99,17.27,16.56,17.02,12830221,16.99,17.27,16.56,17.02,12830221,0.0,1.0
2021-08-11T00:00:00.000Z,16.9,17.27,16.515,17.16,17104651,16.9,17.27,16.515,17.16,17104651,0.0,1.0
2021-08-12T00:00:00.000Z,17.46,17.52,16.74,16.97,36817117,17.46,17.52,16.74,16.97,36817117,0.0,1.0
